0.4,4.0,1.0,0.0,0.9831756046267087,0.9495268138801262,1.0,2.0,1.0,1.0
0.4,4.0,2.0,0.0,0.9831756046267087,0.9495268138801262,1.0,2.0,1.0,1.0
0.4,4.0,3.0,0.0,0.9831756046267087,0.9495268138801262,1.0,2.0,1.0,1.0
0.4,4.0,1.0,1.0,0.6666666666666666,0.12302839116719243,1.0,2.0,1.0,1.0
0.4,4.0,2.0,1.0,0.6666666666666666,0.12302839116719243,1.0,2.0,1.0,1.0
0.4,4.0,3.0,1.0,0.6666666666666666,0.12302839116719243,1.0,2.0,1.0,1.0
0.4,4.0,1.0,3.0,0.7486855941114617,0.24605678233438485,1.0,2.0,1.0,1.0
0.4,4.0,2.0,3.0,0.7486855941114617,0.24605678233438485,1.0,2.0,1.0,1.0
0.4,4.0,3.0,3.0,0.7486855941114617,0.24605678233438485,1.0,2.0,1.0,1.0
0.4,4.0,1.0,5.0,0.804416403785489,0.41324921135646686,1.0,2.0,1.0,1.0
0.4,4.0,2.0,5.0,0.804416403785489,0.41324921135646686,1.0,2.0,1.0,1.0
0.4,4.0,3.0,5.0,0.804416403785489,0.41324921135646686,1.0,2.0,1.0,1.0
0.3,4.0,1.0,0.0,0.2060988433228181,0.015772870662460567,0.7381703470031545,4.0,0.7949526813880127,0.7949526813880127
0.3,4.0,2.0,0.0,0.2060988433228181,0.015772870662460567,0.7413249211356467,3.0,0.7949526813880127,0.7949526813880127
0.3,4.0,3.0,0.0,0.2060988433228181,0.015772870662460567,0.7003154574132492,4.0,0.7949526813880127,0.7949526813880127
0.3,4.0,1.0,1.0,0.19768664563617244,0.006309148264984227,0.6025236593059937,6.0,0.8296529968454258,0.8296529968454258
0.3,4.0,2.0,1.0,0.19768664563617244,0.006309148264984227,0.5615141955835962,5.0,0.8296529968454258,0.8296529968454258
0.3,4.0,3.0,1.0,0.19768664563617244,0.006309148264984227,0.526813880126183,5.0,0.8296529968454258,0.8296529968454258
0.3,4.0,1.0,3.0,0.18717139852786543,0.015772870662460567,0.5899053627760252,4.0,0.6246056782334385,0.6277602523659306
0.3,4.0,2.0,3.0,0.18717139852786543,0.015772870662460567,0.5993690851735016,3.0,0.6246056782334385,0.6246056782334385
0.3,4.0,3.0,3.0,0.18717139852786543,0.015772870662460567,0.5205047318611987,3.0,0.6246056782334385,0.6246056782334385
0.3,4.0,1.0,5.0,0.18717139852786543,0.015772870662460567,0.6529968454258676,3.0,0.6782334384858044,0.6782334384858044
0.3,4.0,2.0,5.0,0.18717139852786543,0.015772870662460567,0.6719242902208202,3.0,0.6782334384858044,0.6782334384858044
0.3,4.0,3.0,5.0,0.18717139852786543,0.015772870662460567,0.6593059936908517,3.0,0.6782334384858044,0.6782334384858044
0.2,4.0,1.0,0.0,0.17560462670872767,0.0031545741324921135,0.5457413249211357,5.0,0.8738170347003155,0.8738170347003155
0.2,4.0,2.0,0.0,0.17560462670872767,0.0031545741324921135,0.305993690851735,6.0,0.8706624605678234,0.8706624605678234
0.2,4.0,3.0,0.0,0.17560462670872767,0.0031545741324921135,0.29652996845425866,5.0,0.8738170347003155,0.8738170347003155
0.2,4.0,1.0,1.0,0.18086225026288116,0.0,0.6561514195583596,5.0,0.8927444794952681,0.8927444794952681
0.2,4.0,2.0,1.0,0.18086225026288116,0.0,0.6813880126182965,5.0,0.889589905362776,0.889589905362776
0.2,4.0,3.0,1.0,0.18086225026288116,0.0,0.416403785488959,6.0,0.889589905362776,0.889589905362776
0.2,4.0,1.0,3.0,0.18611987381703468,0.006309148264984227,0.6056782334384858,4.0,0.694006309148265,0.694006309148265
0.2,4.0,2.0,3.0,0.18611987381703468,0.006309148264984227,0.6246056782334385,4.0,0.694006309148265,0.694006309148265
0.2,4.0,3.0,3.0,0.18611987381703468,0.006309148264984227,0.5646687697160884,4.0,0.6876971608832808,0.6876971608832808
0.2,4.0,1.0,5.0,0.18506834910620398,0.0031545741324921135,0.6056782334384858,3.0,0.6088328075709779,0.6088328075709779
0.2,4.0,2.0,5.0,0.18506834910620398,0.0031545741324921135,0.38170347003154576,4.0,0.6088328075709779,0.6088328075709779
0.2,4.0,3.0,5.0,0.18506834910620398,0.0031545741324921135,0.555205047318612,3.0,0.6088328075709779,0.6088328075709779
