0.03,4.0,1.0,1.0,0.15667718191377497,0.0,0.1608832807570978,11.0,0.00946372239747634,0.20189274447949526
0.03,4.0,2.0,1.0,0.15667718191377497,0.0,0.23974763406940064,11.0,0.0,0.25236593059936907
0.03,4.0,3.0,1.0,0.15667718191377497,0.0,0.35962145110410093,7.0,0.015772870662460567,0.35962145110410093
0.03,4.0,1.0,3.0,0.17034700315457416,0.0,0.1829652996845426,5.0,0.006309148264984227,0.2113564668769716
0.03,4.0,2.0,3.0,0.17034700315457416,0.0,0.2902208201892745,11.0,0.012618296529968454,0.2902208201892745
0.03,4.0,3.0,3.0,0.17034700315457416,0.0,0.29337539432176657,7.0,0.00946372239747634,0.3438485804416404
0.03,4.0,1.0,5.0,0.14931650893796003,0.0,0.015772870662460567,6.0,0.012618296529968454,0.07886435331230283
0.03,4.0,2.0,5.0,0.14931650893796003,0.0,0.22082018927444794,11.0,0.0,0.2744479495268139
0.03,4.0,3.0,5.0,0.14931650893796003,0.0,0.3028391167192429,7.0,0.0031545741324921135,0.3217665615141956
0.4,4.0,1.0,0.0,0.9968454258675079,0.9936908517350158,1.0,2.0,1.0,1.0
0.4,4.0,2.0,0.0,0.9968454258675079,0.9936908517350158,1.0,2.0,1.0,1.0
0.4,4.0,3.0,0.0,0.9968454258675079,0.9936908517350158,1.0,2.0,1.0,1.0
0.4,4.0,1.0,1.0,0.9936908517350158,0.9810725552050473,1.0,2.0,1.0,1.0
0.4,4.0,2.0,1.0,0.9936908517350158,0.9810725552050473,1.0,2.0,1.0,1.0
0.4,4.0,3.0,1.0,0.9936908517350158,0.9810725552050473,1.0,2.0,1.0,1.0
0.4,4.0,1.0,3.0,0.8422712933753943,0.526813880126183,1.0,2.0,1.0,1.0
0.4,4.0,2.0,3.0,0.8422712933753943,0.526813880126183,1.0,2.0,1.0,1.0
0.4,4.0,3.0,3.0,0.8422712933753943,0.526813880126183,1.0,2.0,1.0,1.0
0.4,4.0,1.0,5.0,0.747634069400631,0.28391167192429023,0.9968454258675079,3.0,1.0,1.0
0.4,4.0,2.0,5.0,0.747634069400631,0.28391167192429023,1.0,2.0,1.0,1.0
0.4,4.0,3.0,5.0,0.747634069400631,0.28391167192429023,1.0,2.0,1.0,1.0
0.3,4.0,1.0,0.0,0.19978969505783387,0.012618296529968454,0.6088328075709779,5.0,0.7034700315457413,0.7066246056782335
0.3,4.0,2.0,0.0,0.19978969505783387,0.012618296529968454,0.6624605678233438,4.0,0.6908517350157729,0.694006309148265
0.3,4.0,3.0,0.0,0.19978969505783387,0.012618296529968454,0.5646687697160884,4.0,0.694006309148265,0.7003154574132492
0.3,4.0,1.0,1.0,0.22397476340694009,0.00946372239747634,0.7854889589905363,3.0,0.8359621451104101,0.8359621451104101
0.3,4.0,2.0,1.0,0.22397476340694009,0.00946372239747634,0.7981072555205048,3.0,0.8359621451104101,0.8359621451104101
0.3,4.0,3.0,1.0,0.22397476340694009,0.00946372239747634,0.7570977917981072,3.0,0.8359621451104101,0.8359621451104101
0.3,4.0,1.0,3.0,0.18927444794952683,0.00946372239747634,0.61198738170347,3.0,0.6435331230283912,0.6435331230283912
0.3,4.0,2.0,3.0,0.18927444794952683,0.00946372239747634,0.4353312302839117,4.0,0.6435331230283912,0.6435331230283912
0.3,4.0,3.0,3.0,0.18927444794952683,0.00946372239747634,0.3312302839116719,4.0,0.6435331230283912,0.6435331230283912
